city,date_count,postal_code,room,price
Helsinki ,6,630,2,2630
Helsinki ,6,630,3,2631
Helsinki ,6,640,2,2880
Helsinki ,6,640,3,2738
Helsinki ,6,700,1,3140
Helsinki ,6,700,2,3158
Helsinki ,6,700,3,2473
Helsinki ,6,710,2,2344
Helsinki ,6,710,3,2310
Helsinki ,6,720,2,2916
Helsinki ,6,720,3,2629
Helsinki ,6,730,2,2853
Helsinki ,6,740,3,2219
Helsinki ,6,770,2,2136
Helsinki ,6,780,2,3335
Helsinki ,6,790,3,3504
Helsinki ,6,800,2,3302
Helsinki ,6,800,3,3184
Helsinki ,6,810,1,3922
Helsinki ,6,810,2,3987
Helsinki ,6,810,3,3633
Helsinki ,6,820,1,3389
Helsinki ,6,820,2,2717
Helsinki ,6,820,3,2447
Helsinki ,6,840,1,3862
Helsinki ,6,840,2,2915
Helsinki ,6,840,3,2763
Helsinki ,6,900,1,3298
Helsinki ,6,900,2,2530
Helsinki ,6,900,3,2297
Helsinki ,6,910,1,3474
Helsinki ,6,910,2,2916
Helsinki ,6,910,3,2829
Helsinki ,6,920,3,1978
Helsinki ,6,930,3,2662
Helsinki ,6,940,1,3007
Helsinki ,6,940,2,2426
Helsinki ,6,940,3,1985
Helsinki ,6,970,2,2535
Helsinki ,6,970,3,2141
Helsinki ,6,980,1,3291
Helsinki ,6,980,2,2569
Helsinki ,6,980,3,2551
Helsinki ,6,990,2,4079
Helsinki ,6,990,3,3982
Vantaa ,6,1200,3,2009
Vantaa ,6,1280,2,2086
Vantaa ,6,1300,1,3607
Vantaa ,6,1300,2,2794
Vantaa ,6,1300,3,2614
Vantaa ,6,1350,1,2613
Vantaa ,6,1350,2,2097
Vantaa ,6,1350,3,1898
Vantaa ,6,1360,1,2712
Vantaa ,6,1360,2,2108
Vantaa ,6,1360,3,1907
Vantaa ,6,1450,1,2848
Vantaa ,6,1450,2,2104
Vantaa ,6,1450,3,2043
Vantaa ,6,1480,3,1970
Vantaa ,6,1510,2,3614
Vantaa ,6,1510,3,3209
Vantaa ,6,1520,3,3183
Vantaa ,6,1600,2,2482
Vantaa ,6,1600,3,2153
Vantaa ,6,1610,2,2554
Vantaa ,6,1610,3,2303
Vantaa ,6,1620,1,2819
Vantaa ,6,1620,2,2176
Vantaa ,6,1620,3,2042
Vantaa ,6,1650,2,2002
Vantaa ,6,1710,2,2728
Vantaa ,6,1710,3,2343
Espoo ,6,2100,2,3732
Espoo ,6,2100,3,4178
Espoo ,6,2110,3,3754
Espoo ,6,2120,2,3676
Espoo ,6,2120,3,3378
Espoo ,6,2130,3,3557
Espoo ,6,2170,3,3642
Espoo ,6,2200,3,3385
Espoo ,6,2210,1,3476
Espoo ,6,2210,2,2942
Espoo ,6,2210,3,2647
Espoo ,6,2230,1,3589
Espoo ,6,2230,2,3287
Espoo ,6,2230,3,2760
Espoo ,6,2320,1,3113
Espoo ,6,2320,2,2918
Espoo ,6,2320,3,2693
Espoo ,6,2360,3,2094
Espoo ,6,2600,2,4013
Espoo ,6,2600,3,3021
Espoo ,6,2610,3,3409
Espoo ,6,2620,2,2335
Espoo ,6,2620,3,2447
Espoo ,6,2650,2,3145
Espoo ,6,2650,3,3034
Kauniainen ,6,2700,3,3492
Espoo ,6,2710,3,2311
Espoo ,6,2760,3,2315
Helsinki ,7,100,1,5909
Helsinki ,7,100,2,5552
Helsinki ,7,100,3,5450
Helsinki ,7,120,3,5512
Helsinki ,7,140,1,6408
Helsinki ,7,140,2,6302
Helsinki ,7,140,3,6544
Helsinki ,7,150,1,5896
Helsinki ,7,150,2,5600
Helsinki ,7,150,3,6221
Helsinki ,7,170,1,6087
Helsinki ,7,170,2,5781
Helsinki ,7,170,3,5306
Helsinki ,7,180,1,6144
Helsinki ,7,180,2,5521
Helsinki ,7,180,3,5163
Helsinki ,7,200,2,4400
Helsinki ,7,200,3,4650
Helsinki ,7,210,1,4672
Helsinki ,7,210,2,4756
Helsinki ,7,210,3,4814
Helsinki ,7,250,1,5296
Helsinki ,7,250,2,4816
Helsinki ,7,250,3,4520
Helsinki ,7,260,1,5664
Helsinki ,7,260,2,4910
Helsinki ,7,260,3,4957
Helsinki ,7,270,1,5862
Helsinki ,7,270,2,4489
Helsinki ,7,270,3,4404
Helsinki ,7,320,2,3708
Helsinki ,7,320,3,3455
Helsinki ,7,330,3,4345
Helsinki ,7,350,1,3829
Helsinki ,7,350,2,3478
Helsinki ,7,350,3,3498
Helsinki ,7,360,3,3038
Helsinki ,7,370,2,3210
Helsinki ,7,370,3,2990
Helsinki ,7,390,2,2801
Helsinki ,7,400,1,3984
Helsinki ,7,400,2,3317
Helsinki ,7,400,3,3185
Helsinki ,7,410,3,2577
Helsinki ,7,420,1,3360
Helsinki ,7,420,2,2766
Helsinki ,7,420,3,2371
Helsinki ,7,440,2,3329
Helsinki ,7,440,3,2862
Helsinki ,7,500,1,4708
Helsinki ,7,500,2,4059
Helsinki ,7,500,3,4249
Helsinki ,7,510,1,4658
Helsinki ,7,510,2,3921
Helsinki ,7,520,1,4745
Helsinki ,7,520,2,3961
Helsinki ,7,520,3,4098
Helsinki ,7,530,1,4728
Helsinki ,7,530,2,4382
Helsinki ,7,530,3,3739
Helsinki ,7,550,2,3822
Helsinki ,7,550,3,3718
Helsinki ,7,560,1,4323
Helsinki ,7,560,2,4448
Helsinki ,7,560,3,4403
Helsinki ,7,570,3,3714
Helsinki ,7,610,3,3850
Helsinki ,7,620,2,2953
Helsinki ,7,620,3,2973
Helsinki ,7,630,2,2624
Helsinki ,7,630,3,2357
Helsinki ,7,640,3,2763
Helsinki ,7,700,2,2800
Helsinki ,7,700,3,2685
Helsinki ,7,710,2,2432
Helsinki ,7,710,3,2292
Helsinki ,7,720,2,3033
Helsinki ,7,720,3,2563
Helsinki ,7,730,2,3090
Helsinki ,7,770,2,2017
Helsinki ,7,780,1,3719
Helsinki ,7,780,2,2998
Helsinki ,7,780,3,2575
Helsinki ,7,790,2,3788
Helsinki ,7,790,3,3734
Helsinki ,7,800,1,3733
Helsinki ,7,800,2,3340
Helsinki ,7,810,1,3982
Helsinki ,7,810,3,3615
Helsinki ,7,820,3,2285
Helsinki ,7,840,3,2632
Helsinki ,7,900,2,2577
Helsinki ,7,910,1,3924
Helsinki ,7,910,2,2993
Helsinki ,7,910,3,2715
Helsinki ,7,920,3,2117
Helsinki ,7,940,1,3299
Helsinki ,7,940,2,2403
Helsinki ,7,940,3,1942
Helsinki ,7,960,2,2475
Helsinki ,7,970,2,2538
Helsinki ,7,970,3,2233
Helsinki ,7,980,3,2559
Helsinki ,7,990,2,3842
Helsinki ,7,990,3,3868
Vantaa ,7,1200,1,2653
Vantaa ,7,1200,2,2026
Vantaa ,7,1200,3,1910
Vantaa ,7,1280,3,1948
Vantaa ,7,1300,1,3309
Vantaa ,7,1300,2,2815
Vantaa ,7,1300,3,2581
Vantaa ,7,1350,2,2132
Vantaa ,7,1350,3,1966
Vantaa ,7,1360,2,1971
Vantaa ,7,1360,3,1785
Vantaa ,7,1450,1,2522
Vantaa ,7,1450,2,2492
Vantaa ,7,1450,3,2050
Vantaa ,7,1480,3,1917
Vantaa ,7,1510,2,3601
Vantaa ,7,1520,3,3235
Vantaa ,7,1600,2,2442
Vantaa ,7,1600,3,2278
Vantaa ,7,1610,2,2483
Vantaa ,7,1610,3,2183
Vantaa ,7,1620,2,2330
Vantaa ,7,1620,3,2083
Vantaa ,7,1650,2,1936
Vantaa ,7,1710,2,2653
Vantaa ,7,1710,3,2337
Espoo ,7,2100,2,4402
Espoo ,7,2100,3,3793
Espoo ,7,2120,1,4230
Espoo ,7,2120,2,3972
Espoo ,7,2130,3,3443
Espoo ,7,2170,2,3925
Espoo ,7,2170,3,3343
Espoo ,7,2200,3,3076
Espoo ,7,2210,1,3646
Espoo ,7,2210,2,2775
Espoo ,7,2210,3,2715
Espoo ,7,2230,3,3202
Espoo ,7,2260,2,2434
Espoo ,7,2260,3,2261
Espoo ,7,2320,1,3090
Espoo ,7,2320,2,3162
Espoo ,7,2320,3,2664
Espoo ,7,2360,1,2638
Espoo ,7,2360,2,2424
Espoo ,7,2360,3,2381
Espoo ,7,2600,2,3769
Espoo ,7,2600,3,3288
Espoo ,7,2620,2,2646
Espoo ,7,2620,3,2324
Espoo ,7,2650,2,3312
Espoo ,7,2650,3,3108
Kauniainen ,7,2700,3,3210
Espoo ,7,2760,3,2725
Espoo ,7,2770,3,2273
Helsinki ,8,100,1,5856
Helsinki ,8,100,2,5614
Helsinki ,8,100,3,5010
Helsinki ,8,120,1,5988
Helsinki ,8,120,2,5045
Helsinki ,8,120,3,5317
Helsinki ,8,140,1,6256
Helsinki ,8,140,2,6146
Helsinki ,8,140,3,6807
Helsinki ,8,150,1,5843
Helsinki ,8,150,2,5892
Helsinki ,8,150,3,5521
Helsinki ,8,160,2,5410
Helsinki ,8,170,1,5743
Helsinki ,8,170,2,5531
Helsinki ,8,170,3,5591
Helsinki ,8,180,1,5967
Helsinki ,8,180,2,5557
Helsinki ,8,180,3,4659
Helsinki ,8,200,2,4356
Helsinki ,8,200,3,4499
Helsinki ,8,210,3,4843
Helsinki ,8,250,1,5115
Helsinki ,8,250,2,4865
Helsinki ,8,250,3,4663
Helsinki ,8,260,1,5784
Helsinki ,8,260,2,5219
Helsinki ,8,260,3,4891
Helsinki ,8,270,1,4928
Helsinki ,8,270,2,4650
Helsinki ,8,270,3,4468
Helsinki ,8,280,2,4415
Helsinki ,8,320,1,4190
Helsinki ,8,320,2,3473
Helsinki ,8,320,3,3569
Helsinki ,8,330,1,4676
Helsinki ,8,330,2,4705
Helsinki ,8,330,3,4575
Helsinki ,8,350,1,4236
Helsinki ,8,350,2,3736
Helsinki ,8,350,3,3881
Helsinki ,8,370,2,3255
Helsinki ,8,390,2,2707
Helsinki ,8,400,1,3897
Helsinki ,8,400,2,3415
Helsinki ,8,400,3,3012
Helsinki ,8,420,1,3419
Helsinki ,8,420,2,2631
Helsinki ,8,420,3,2234
Helsinki ,8,440,1,3669
Helsinki ,8,440,2,3285
Helsinki ,8,440,3,2906
Helsinki ,8,500,1,4695
Helsinki ,8,500,2,4185
Helsinki ,8,500,3,3375
Helsinki ,8,510,1,4466
Helsinki ,8,510,2,3915
Helsinki ,8,510,3,3802
Helsinki ,8,520,1,4557
Helsinki ,8,520,2,3842
Helsinki ,8,520,3,3537
Helsinki ,8,530,1,4754
Helsinki ,8,530,2,4298
Helsinki ,8,530,3,4355
Helsinki ,8,550,2,3561
Helsinki ,8,560,2,4556
Helsinki ,8,560,3,4535
Helsinki ,8,570,3,3759
Helsinki ,8,610,1,4263
Helsinki ,8,610,2,3790
Helsinki ,8,610,3,3787
Helsinki ,8,620,3,2795
Helsinki ,8,630,1,3451
Helsinki ,8,630,2,2755
Helsinki ,8,630,3,2346
Helsinki ,8,640,3,2951
Helsinki ,8,700,2,2838
Helsinki ,8,710,2,2414
Helsinki ,8,710,3,2538
Helsinki ,8,720,2,2813
Helsinki ,8,720,3,2600
Helsinki ,8,750,3,2161
Helsinki ,8,770,3,1983
Helsinki ,8,790,2,3765
Helsinki ,8,790,3,3430
Helsinki ,8,800,1,4209
Helsinki ,8,800,2,3419
Helsinki ,8,810,2,3987
Helsinki ,8,810,3,3414
Helsinki ,8,820,3,2490
Helsinki ,8,840,3,2446
Helsinki ,8,900,2,2548
Helsinki ,8,910,2,2970
Helsinki ,8,910,3,2843
Helsinki ,8,920,2,2482
Helsinki ,8,920,3,2200
Helsinki ,8,940,1,3158
Helsinki ,8,940,2,2359
Helsinki ,8,940,3,2043
Helsinki ,8,960,2,2420
Helsinki ,8,970,2,2426
Helsinki ,8,970,3,1978
Helsinki ,8,980,3,2716
Helsinki ,8,990,2,4107
Helsinki ,8,990,3,3735
Vantaa ,8,1200,3,1897
Vantaa ,8,1280,2,2399
Vantaa ,8,1300,1,3439
Vantaa ,8,1300,2,2646
Vantaa ,8,1300,3,2385
Vantaa ,8,1350,2,2516
Vantaa ,8,1350,3,1845
Vantaa ,8,1360,2,2026
Vantaa ,8,1360,3,1813
Vantaa ,8,1450,1,2504
Vantaa ,8,1450,2,2331
Vantaa ,8,1450,3,1905
Vantaa ,8,1520,2,3464
Vantaa ,8,1520,3,3331
Vantaa ,8,1600,1,3435
Vantaa ,8,1600,2,2451
Vantaa ,8,1600,3,2389
Vantaa ,8,1610,2,2351
Vantaa ,8,1610,3,2176
Vantaa ,8,1620,2,2246
Vantaa ,8,1620,3,1951
Vantaa ,8,1650,2,2198
Vantaa ,8,1710,2,2622
Vantaa ,8,1710,3,2155
Espoo ,8,2100,1,4325
Espoo ,8,2100,3,3610
Espoo ,8,2110,3,4061
Espoo ,8,2120,3,3536
Espoo ,8,2200,3,3317
Espoo ,8,2210,3,2392
Espoo ,8,2230,1,3561
Espoo ,8,2230,2,3507
Espoo ,8,2230,3,2814
Espoo ,8,2320,1,3157
Espoo ,8,2320,2,2910
Espoo ,8,2320,3,2549
Espoo ,8,2360,3,1927
Espoo ,8,2600,2,3937
Espoo ,8,2600,3,3179
Espoo ,8,2620,3,2109
Espoo ,8,2650,2,3059
Espoo ,8,2650,3,3138
Kauniainen ,8,2700,3,3423
Espoo ,8,2760,1,2753
Espoo ,8,2760,2,2589
Espoo ,8,2760,3,2429
Helsinki ,9,100,1,5785
Helsinki ,9,100,2,6020
Helsinki ,9,100,3,5704
Helsinki ,9,120,1,5824
Helsinki ,9,120,2,5870
Helsinki ,9,120,3,5858
Helsinki ,9,140,1,6406
Helsinki ,9,140,2,6121
Helsinki ,9,140,3,7089
Helsinki ,9,150,2,5817
Helsinki ,9,150,3,6013
Helsinki ,9,160,2,6373
Helsinki ,9,170,1,5842
Helsinki ,9,170,2,5349
Helsinki ,9,170,3,5790
Helsinki ,9,180,1,5666
Helsinki ,9,180,2,5622
Helsinki ,9,180,3,5013
Helsinki ,9,200,1,5022
Helsinki ,9,200,2,4516
Helsinki ,9,200,3,4508
Helsinki ,9,210,1,4698
Helsinki ,9,210,2,4620
Helsinki ,9,210,3,4787
Helsinki ,9,250,1,5540
Helsinki ,9,250,2,4990
Helsinki ,9,250,3,4810
Helsinki ,9,260,3,5025
Helsinki ,9,270,1,5328
Helsinki ,9,270,2,4898
Helsinki ,9,270,3,4763
Helsinki ,9,280,3,4160
Helsinki ,9,320,2,3610
Helsinki ,9,320,3,3712
Helsinki ,9,330,1,5409
Helsinki ,9,330,2,4597
Helsinki ,9,330,3,4824
Helsinki ,9,350,1,4174
Helsinki ,9,350,2,3951
Helsinki ,9,350,3,3797
Helsinki ,9,370,2,3309
Helsinki ,9,390,1,3226
Helsinki ,9,390,2,2851
Helsinki ,9,400,1,4287
Helsinki ,9,400,2,3310
Helsinki ,9,400,3,3106
Helsinki ,9,410,2,2583
Helsinki ,9,410,3,2452
Helsinki ,9,420,2,2856
Helsinki ,9,420,3,2382
Helsinki ,9,440,3,2712
Helsinki ,9,500,1,4632
Helsinki ,9,500,2,4086
Helsinki ,9,500,3,3931
Helsinki ,9,510,2,3945
Helsinki ,9,520,1,4500
Helsinki ,9,520,2,3674
Helsinki ,9,520,3,3794
Helsinki ,9,530,1,4899
Helsinki ,9,530,2,4246
Helsinki ,9,530,3,4319
Helsinki ,9,550,2,3846
Helsinki ,9,550,3,3552
Helsinki ,9,560,2,4374
Helsinki ,9,560,3,4409
Helsinki ,9,570,2,4050
Helsinki ,9,570,3,3551
Helsinki ,9,610,3,3729
Helsinki ,9,620,2,3223
Helsinki ,9,620,3,2801
Helsinki ,9,630,3,2568
Helsinki ,9,640,2,3124
Helsinki ,9,640,3,2834
Helsinki ,9,700,2,2975
Helsinki ,9,700,3,2595
Helsinki ,9,710,2,2727
Helsinki ,9,710,3,2066
Helsinki ,9,720,2,2980
Helsinki ,9,720,3,2627
Helsinki ,9,730,2,2946
Helsinki ,9,790,3,3528
Helsinki ,9,800,2,3352
Helsinki ,9,800,3,3466
Helsinki ,9,810,2,3880
Helsinki ,9,810,3,3543
Helsinki ,9,820,1,3433
Helsinki ,9,820,2,2743
Helsinki ,9,820,3,2548
Helsinki ,9,840,1,3337
Helsinki ,9,840,2,2973
Helsinki ,9,840,3,2504
Helsinki ,9,900,1,3724
Helsinki ,9,900,2,2429
Helsinki ,9,900,3,2053
Helsinki ,9,910,3,2794
Helsinki ,9,920,3,2130
Helsinki ,9,940,3,1981
Helsinki ,9,960,2,2420
Helsinki ,9,960,3,2398
Helsinki ,9,970,2,2506
Helsinki ,9,970,3,2115
Helsinki ,9,980,3,2596
Helsinki ,9,990,2,4218
Helsinki ,9,990,3,3976
Vantaa ,9,1200,2,2306
Vantaa ,9,1200,3,1923
Vantaa ,9,1280,2,2331
Vantaa ,9,1300,1,3680
Vantaa ,9,1300,2,2996
Vantaa ,9,1300,3,2811
Vantaa ,9,1350,3,2010
Vantaa ,9,1360,1,2671
Vantaa ,9,1360,2,2155
Vantaa ,9,1360,3,1930
Vantaa ,9,1450,1,2564
Vantaa ,9,1450,2,2484
Vantaa ,9,1450,3,2008
Vantaa ,9,1480,2,2146
Vantaa ,9,1520,3,3268
Vantaa ,9,1600,1,3366
Vantaa ,9,1600,2,2543
Vantaa ,9,1600,3,2319
Vantaa ,9,1620,1,2979
Vantaa ,9,1620,2,2295
Vantaa ,9,1620,3,1929
Vantaa ,9,1650,1,2891
Vantaa ,9,1650,2,2070
Vantaa ,9,1710,1,3381
Vantaa ,9,1710,2,2547
Vantaa ,9,1710,3,2358
Espoo ,9,2100,3,3998
Espoo ,9,2110,3,4039
Espoo ,9,2120,3,3661
Espoo ,9,2170,2,3601
Espoo ,9,2170,3,3409
Espoo ,9,2200,3,3828
Espoo ,9,2210,1,3808
Espoo ,9,2210,2,2994
Espoo ,9,2210,3,2610
Espoo ,9,2230,3,2980
Espoo ,9,2320,1,3283
Espoo ,9,2320,2,2857
Espoo ,9,2320,3,2781
Espoo ,9,2360,3,2088
Espoo ,9,2600,2,3769
Espoo ,9,2600,3,3453
Espoo ,9,2610,2,3885
Espoo ,9,2620,2,2501
Espoo ,9,2620,3,2211
Espoo ,9,2650,2,3419
Espoo ,9,2650,3,3192
Espoo ,9,2710,3,2213
Espoo ,9,2760,3,2457
Helsinki ,10,100,1,6436
Helsinki ,10,100,2,5814
Helsinki ,10,100,3,5466
Helsinki ,10,120,1,5890
Helsinki ,10,120,2,6080
Helsinki ,10,120,3,5800
Helsinki ,10,140,1,6487
Helsinki ,10,140,2,6046
Helsinki ,10,140,3,6170
Helsinki ,10,150,1,5788
Helsinki ,10,150,2,5410
Helsinki ,10,150,3,5608
Helsinki ,10,160,3,5217
Helsinki ,10,170,1,6523
Helsinki ,10,170,2,5807
Helsinki ,10,170,3,5828
Helsinki ,10,180,2,5636
Helsinki ,10,180,3,5172
Helsinki ,10,200,2,4546
Helsinki ,10,200,3,4516
Helsinki ,10,210,1,4871
Helsinki ,10,210,2,4742
Helsinki ,10,210,3,4967
Helsinki ,10,250,1,5533
Helsinki ,10,250,2,5138
Helsinki ,10,250,3,4861
Helsinki ,10,260,1,5711
Helsinki ,10,260,2,5377
Helsinki ,10,260,3,5083
Helsinki ,10,270,1,5462
Helsinki ,10,270,2,4942
Helsinki ,10,270,3,4637
Helsinki ,10,280,2,4537
Helsinki ,10,320,2,3764
Helsinki ,10,320,3,3572
Helsinki ,10,330,2,4599
Helsinki ,10,330,3,4721
Helsinki ,10,350,2,3884
Helsinki ,10,350,3,3665
Helsinki ,10,360,1,3440
Helsinki ,10,360,2,3220
Helsinki ,10,360,3,2977
Helsinki ,10,370,2,3379
Helsinki ,10,370,3,2767
Helsinki ,10,380,3,3881
Helsinki ,10,390,3,2478
Helsinki ,10,400,1,4118
Helsinki ,10,400,2,3396
Helsinki ,10,400,3,3037
Helsinki ,10,410,3,2426
Helsinki ,10,420,2,2627
Helsinki ,10,420,3,2295
Helsinki ,10,440,3,2905
Helsinki ,10,500,1,4793
Helsinki ,10,500,2,4287
Helsinki ,10,500,3,3803
Helsinki ,10,510,2,4148
Helsinki ,10,520,1,4741
Helsinki ,10,520,2,4066
Helsinki ,10,520,3,3609
Helsinki ,10,530,1,5023
Helsinki ,10,530,2,4536
Helsinki ,10,530,3,4552
Helsinki ,10,550,2,3919
Helsinki ,10,560,2,4381
Helsinki ,10,560,3,4726
Helsinki ,10,570,1,4668
Helsinki ,10,570,3,3717
Helsinki ,10,600,2,2626
Helsinki ,10,610,3,4049
Helsinki ,10,620,3,2783
Helsinki ,10,630,3,2687
Helsinki ,10,640,2,3047
Helsinki ,10,640,3,2688
Helsinki ,10,700,3,2620
Helsinki ,10,710,2,2484
Helsinki ,10,710,3,2335
Helsinki ,10,720,2,2895
Helsinki ,10,720,3,2535
Helsinki ,10,740,3,2112
Helsinki ,10,770,3,1954
Helsinki ,10,780,3,2550
Helsinki ,10,790,3,3622
Helsinki ,10,800,1,4032
Helsinki ,10,800,2,3487
Helsinki ,10,810,2,3802
Helsinki ,10,810,3,4048
Helsinki ,10,820,3,2739
Helsinki ,10,840,3,2875
Helsinki ,10,900,3,2155
Helsinki ,10,910,2,3172
Helsinki ,10,910,3,2870
Helsinki ,10,920,2,2661
Helsinki ,10,920,3,2237
Helsinki ,10,940,1,3398
Helsinki ,10,940,2,2308
Helsinki ,10,940,3,2035
Helsinki ,10,970,2,2607
Helsinki ,10,970,3,2235
Helsinki ,10,980,3,2578
Helsinki ,10,990,2,4223
Helsinki ,10,990,3,3784
Vantaa ,10,1200,3,1970
Vantaa ,10,1280,3,1974
Vantaa ,10,1300,1,3523
Vantaa ,10,1300,2,2922
Vantaa ,10,1300,3,2766
Vantaa ,10,1350,2,2257
Vantaa ,10,1350,3,1973
Vantaa ,10,1360,1,2759
Vantaa ,10,1360,2,2045
Vantaa ,10,1360,3,1816
Vantaa ,10,1450,1,3139
Vantaa ,10,1450,2,2382
Vantaa ,10,1450,3,1882
Vantaa ,10,1480,3,1735
Vantaa ,10,1510,2,3592
Vantaa ,10,1510,3,3310
Vantaa ,10,1520,3,3233
Vantaa ,10,1600,2,2494
Vantaa ,10,1600,3,2204
Vantaa ,10,1610,3,2383
Vantaa ,10,1620,3,2078
Vantaa ,10,1640,2,3448
Vantaa ,10,1650,1,2714
Vantaa ,10,1710,2,2521
Vantaa ,10,1710,3,2257
Espoo ,10,2100,1,4892
Espoo ,10,2100,2,4040
Espoo ,10,2110,3,4052
Espoo ,10,2120,2,4207
Espoo ,10,2120,3,3411
Espoo ,10,2170,3,3565
Espoo ,10,2200,3,3882
Espoo ,10,2210,1,3487
Espoo ,10,2210,2,2952
Espoo ,10,2210,3,2564
Espoo ,10,2230,1,4122
Espoo ,10,2230,2,3529
Espoo ,10,2230,3,2933
Espoo ,10,2320,1,3342
Espoo ,10,2320,2,3143
Espoo ,10,2320,3,2847
Espoo ,10,2330,3,3898
Espoo ,10,2360,1,2933
Espoo ,10,2360,2,2376
Espoo ,10,2360,3,2217
Espoo ,10,2600,2,4171
Espoo ,10,2600,3,3224
Espoo ,10,2620,3,2209
Espoo ,10,2650,2,3324
Espoo ,10,2650,3,3136
Kauniainen ,10,2700,3,3375
Espoo ,10,2710,3,2287
Espoo ,10,2760,1,3079
Espoo ,10,2760,2,2717
Espoo ,10,2760,3,2439
Espoo ,10,2770,3,2384
Helsinki ,11,100,1,6265
Helsinki ,11,100,2,5802
Helsinki ,11,100,3,5778
Helsinki ,11,120,1,6503
Helsinki ,11,120,2,5652
Helsinki ,11,120,3,5984
Helsinki ,11,140,1,6800
Helsinki ,11,140,2,6015
Helsinki ,11,140,3,6109
Helsinki ,11,150,1,6162
Helsinki ,11,150,2,5960
Helsinki ,11,150,3,5970
Helsinki ,11,160,2,5874
Helsinki ,11,160,3,6661
Helsinki ,11,170,1,6297
Helsinki ,11,170,2,5761
Helsinki ,11,170,3,5771
Helsinki ,11,180,1,6489
Helsinki ,11,180,2,5424
Helsinki ,11,180,3,5318
Helsinki ,11,200,1,5268
Helsinki ,11,200,2,4524
Helsinki ,11,200,3,4658
Helsinki ,11,210,1,4718
Helsinki ,11,210,2,4904
Helsinki ,11,210,3,4762
Helsinki ,11,250,1,5862
Helsinki ,11,250,2,5118
Helsinki ,11,250,3,5154
Helsinki ,11,260,2,5609
Helsinki ,11,270,1,5942
Helsinki ,11,270,2,4942
Helsinki ,11,270,3,4774
Helsinki ,11,280,2,4873
Helsinki ,11,320,1,4741
Helsinki ,11,320,2,3665
Helsinki ,11,320,3,3505
Helsinki ,11,330,1,5420
Helsinki ,11,330,2,4539
Helsinki ,11,330,3,4502
Helsinki ,11,350,1,4594
Helsinki ,11,350,2,3784
Helsinki ,11,350,3,3768
Helsinki ,11,360,1,3317
Helsinki ,11,360,2,3222
Helsinki ,11,370,2,3287
Helsinki ,11,380,3,4191
Helsinki ,11,390,2,2962
Helsinki ,11,390,3,2424
Helsinki ,11,400,1,4229
Helsinki ,11,400,2,3486
Helsinki ,11,400,3,3134
Helsinki ,11,410,2,2725
Helsinki ,11,410,3,2612
Helsinki ,11,420,1,3665
Helsinki ,11,420,2,2714
Helsinki ,11,420,3,2437
Helsinki ,11,440,2,3242
Helsinki ,11,440,3,3072
Helsinki ,11,500,1,4851
Helsinki ,11,500,2,4261
Helsinki ,11,500,3,4090
Helsinki ,11,510,1,4883
Helsinki ,11,510,2,4300
Helsinki ,11,520,1,5142
Helsinki ,11,520,2,3777
Helsinki ,11,520,3,3536
Helsinki ,11,530,1,5108
Helsinki ,11,530,2,4717
Helsinki ,11,530,3,4537
Helsinki ,11,550,1,4541
Helsinki ,11,550,2,4055
Helsinki ,11,560,2,4638
Helsinki ,11,560,3,4928
Helsinki ,11,610,2,4263
Helsinki ,11,610,3,3976
Helsinki ,11,620,2,2781
Helsinki ,11,620,3,2595
Helsinki ,11,630,2,3335
Helsinki ,11,630,3,2340
Helsinki ,11,640,1,3916
Helsinki ,11,640,2,3227
Helsinki ,11,640,3,2689
Helsinki ,11,700,1,3704
Helsinki ,11,700,2,3081
Helsinki ,11,700,3,2669
Helsinki ,11,710,1,3131
Helsinki ,11,710,2,2689
Helsinki ,11,710,3,2232
Helsinki ,11,720,2,3101
Helsinki ,11,720,3,2732
Helsinki ,11,730,2,2939
Helsinki ,11,740,2,2502
Helsinki ,11,740,3,2272
Helsinki ,11,790,2,4247
Helsinki ,11,800,2,3358
Helsinki ,11,800,3,3481
Helsinki ,11,810,2,3860
Helsinki ,11,810,3,4051
Helsinki ,11,820,2,2931
Helsinki ,11,820,3,2542
Helsinki ,11,840,2,3003
Helsinki ,11,840,3,2858
Helsinki ,11,870,3,2587
Helsinki ,11,900,3,2318
Helsinki ,11,910,1,3806
Helsinki ,11,910,2,2930
Helsinki ,11,910,3,2622
Helsinki ,11,920,2,2445
Helsinki ,11,920,3,2135
Helsinki ,11,940,2,2386
Helsinki ,11,940,3,1976
Helsinki ,11,960,2,2561
Helsinki ,11,960,3,2311
Helsinki ,11,970,1,3438
Helsinki ,11,970,2,2527
Helsinki ,11,970,3,2314
Helsinki ,11,980,2,2526
Helsinki ,11,980,3,2610
Helsinki ,11,990,1,4555
Helsinki ,11,990,2,4524
Helsinki ,11,990,3,3839
Vantaa ,11,1200,2,2140
Vantaa ,11,1200,3,1999
Vantaa ,11,1300,1,3855
Vantaa ,11,1300,2,2863
Vantaa ,11,1300,3,2583
Vantaa ,11,1350,2,2184
Vantaa ,11,1350,3,1872
Vantaa ,11,1360,1,2763
Vantaa ,11,1360,2,2124
Vantaa ,11,1360,3,1983
Vantaa ,11,1370,2,3011
Vantaa ,11,1370,3,2460
Vantaa ,11,1450,1,2937
Vantaa ,11,1450,2,2587
Vantaa ,11,1450,3,2014
Vantaa ,11,1480,2,2048
Vantaa ,11,1480,3,1935
Vantaa ,11,1510,2,3726
Vantaa ,11,1520,3,3416
